Date,Time,Avocado Tree Temp,Avocado Tree Set Point,Avocado Tree Range,Avocado Tree Output A,Avocado Tree Output B,
04/01/2022,00:17:03,46,45,10,OFF,OFF
04/01/2022,00:27:03,45,45,10,ON,OFF
04/01/2022,00:37:03,45,45,10,ON,OFF
04/01/2022,00:47:03,45,45,10,ON,OFF
04/01/2022,00:57:03,45,45,10,ON,OFF
04/01/2022,01:07:03,44,45,10,ON,OFF
04/01/2022,01:17:03,44,45,10,ON,OFF
04/01/2022,01:27:03,44,45,10,ON,OFF
04/01/2022,01:37:03,44,45,10,ON,OFF
04/01/2022,01:47:03,43,45,10,ON,OFF
04/01/2022,01:57:03,43,45,10,ON,OFF
04/01/2022,02:07:03,44,45,10,ON,OFF
04/01/2022,02:17:03,44,45,10,ON,OFF
04/01/2022,02:27:03,44,45,10,ON,OFF
04/01/2022,02:37:03,44,45,10,ON,OFF
04/01/2022,02:47:03,44,45,10,ON,OFF
04/01/2022,02:57:03,43,45,10,ON,OFF
04/01/2022,03:07:03,43,45,10,ON,OFF
04/01/2022,03:17:03,43,45,10,ON,OFF
04/01/2022,03:27:03,43,45,10,ON,OFF
04/01/2022,03:37:03,43,45,10,ON,OFF
04/01/2022,03:47:03,43,45,10,ON,OFF
04/01/2022,03:57:03,43,45,10,ON,OFF
04/01/2022,04:07:03,43,45,10,ON,OFF
04/01/2022,04:17:03,43,45,10,ON,OFF
04/01/2022,04:27:03,43,45,10,ON,OFF
04/01/2022,04:37:03,43,45,10,ON,OFF
04/01/2022,04:47:03,43,45,10,ON,OFF
04/01/2022,04:57:03,43,45,10,ON,OFF
04/01/2022,05:07:03,43,45,10,ON,OFF
04/01/2022,05:17:03,43,45,10,ON,OFF
04/01/2022,05:27:03,42,45,10,ON,OFF
04/01/2022,05:37:03,42,45,10,ON,OFF
04/01/2022,05:47:03,42,45,10,ON,OFF
04/01/2022,05:57:03,42,45,10,ON,OFF
04/01/2022,06:07:03,42,45,10,ON,OFF
04/01/2022,06:17:03,42,45,10,ON,OFF
04/01/2022,06:27:03,42,45,10,ON,OFF
04/01/2022,06:37:03,42,45,10,ON,OFF
04/01/2022,06:47:03,42,45,10,ON,OFF
04/01/2022,06:57:03,42,45,10,ON,OFF
04/01/2022,07:07:03,42,45,10,ON,OFF
04/01/2022,07:17:03,42,45,10,ON,OFF
04/01/2022,07:27:03,42,45,10,ON,OFF
04/01/2022,07:37:03,42,45,10,ON,OFF
04/01/2022,07:47:03,42,45,10,ON,OFF
04/01/2022,07:57:03,42,45,10,ON,OFF
04/01/2022,08:07:03,43,45,10,ON,OFF
04/01/2022,08:17:03,43,45,10,ON,OFF
04/01/2022,08:27:03,44,45,10,ON,OFF
04/01/2022,08:37:03,45,45,10,ON,OFF
04/01/2022,08:47:03,45,45,10,ON,OFF
04/01/2022,08:57:03,46,45,10,OFF,OFF
04/01/2022,09:07:03,46,45,10,OFF,OFF
04/01/2022,09:17:03,48,45,10,OFF,OFF
04/01/2022,09:27:03,49,45,10,OFF,OFF
04/01/2022,09:37:03,50,45,10,OFF,OFF
04/01/2022,09:47:03,51,45,10,OFF,OFF
04/01/2022,09:57:03,51,45,10,OFF,OFF
04/01/2022,10:07:03,51,45,10,OFF,OFF
04/01/2022,10:17:03,51,45,10,OFF,OFF
04/01/2022,10:27:03,68,45,10,OFF,OFF
04/01/2022,10:37:03,68,45,10,OFF,OFF
04/01/2022,10:47:03,66,45,10,OFF,OFF
04/01/2022,10:57:03,67,45,10,OFF,OFF
04/01/2022,11:07:03,71,45,10,OFF,OFF
04/01/2022,11:17:03,67,45,10,OFF,OFF
04/01/2022,11:27:03,68,45,10,OFF,OFF
04/01/2022,11:37:03,66,45,10,OFF,OFF
04/01/2022,11:47:03,66,45,10,OFF,OFF
04/01/2022,11:57:03,66,45,10,OFF,OFF
04/01/2022,12:07:03,65,45,10,OFF,OFF
04/01/2022,12:17:03,68,45,10,OFF,OFF
04/01/2022,12:27:03,68,45,10,OFF,OFF
04/01/2022,12:37:03,65,45,10,OFF,OFF
04/01/2022,12:47:03,65,45,10,OFF,OFF
04/01/2022,12:57:03,64,45,10,OFF,OFF
04/01/2022,13:07:03,64,45,10,OFF,OFF
04/01/2022,13:17:03,65,45,10,OFF,OFF
04/01/2022,13:27:03,65,45,10,OFF,OFF
04/01/2022,13:37:03,68,45,10,OFF,OFF
04/01/2022,13:47:03,75,45,10,OFF,OFF
04/01/2022,13:57:03,75,45,10,OFF,OFF
04/01/2022,14:07:03,79,45,10,OFF,OFF
04/01/2022,14:17:03,78,45,10,OFF,OFF
04/01/2022,14:27:03,80,45,10,OFF,OFF
04/01/2022,14:37:03,83,45,10,OFF,OFF
04/01/2022,14:47:03,80,45,10,OFF,OFF
04/01/2022,14:57:03,80,45,10,OFF,OFF
04/01/2022,15:07:03,84,45,10,OFF,OFF
04/01/2022,15:17:03,82,45,10,OFF,OFF
04/01/2022,15:27:03,81,45,10,OFF,OFF
04/01/2022,15:37:03,85,45,10,OFF,OFF
04/01/2022,15:47:03,86,45,10,OFF,OFF
04/01/2022,15:57:03,88,45,10,OFF,OFF
04/01/2022,16:07:03,86,45,10,OFF,OFF
04/01/2022,16:17:03,84,45,10,OFF,OFF
04/01/2022,16:27:03,82,45,10,OFF,OFF
04/01/2022,16:37:03,84,45,10,OFF,OFF
04/01/2022,16:47:03,84,45,10,OFF,OFF
04/01/2022,16:57:03,82,45,10,OFF,OFF
04/01/2022,17:07:03,82,45,10,OFF,OFF
04/01/2022,17:17:03,84,45,10,OFF,OFF
04/01/2022,17:27:03,82,45,10,OFF,OFF
04/01/2022,17:37:03,83,45,10,OFF,OFF
04/01/2022,17:47:03,80,45,10,OFF,OFF
04/01/2022,17:57:03,78,45,10,OFF,OFF
04/01/2022,18:07:03,78,45,10,OFF,OFF
04/01/2022,18:17:03,75,45,10,OFF,OFF
04/01/2022,18:27:03,74,45,10,OFF,OFF
04/01/2022,18:37:03,67,45,10,OFF,OFF
04/01/2022,18:47:03,63,45,10,OFF,OFF
04/01/2022,18:57:03,61,45,10,OFF,OFF
04/01/2022,19:07:03,61,45,10,OFF,OFF
04/01/2022,19:17:03,60,45,10,OFF,OFF
04/01/2022,19:27:03,57,45,10,OFF,OFF
04/01/2022,19:37:03,56,45,10,OFF,OFF
04/01/2022,19:47:03,56,45,10,OFF,OFF
04/01/2022,19:57:03,54,45,10,OFF,OFF
04/01/2022,20:07:03,53,45,10,OFF,OFF
04/01/2022,20:17:03,53,45,10,OFF,OFF
04/01/2022,20:27:03,52,45,10,OFF,OFF
04/01/2022,20:37:03,51,45,10,OFF,OFF
04/01/2022,20:47:03,51,45,10,OFF,OFF
04/01/2022,20:57:03,52,45,10,OFF,OFF
04/01/2022,21:07:03,51,45,10,OFF,OFF
04/01/2022,21:17:03,50,45,10,OFF,OFF
04/01/2022,21:27:03,50,45,10,OFF,OFF
04/01/2022,21:37:03,49,45,10,OFF,OFF
04/01/2022,21:47:03,49,45,10,OFF,OFF
04/01/2022,21:57:03,48,45,10,OFF,OFF
04/01/2022,22:07:03,48,45,10,OFF,OFF
04/01/2022,22:17:03,47,45,10,OFF,OFF
04/01/2022,22:27:03,47,45,10,OFF,OFF
04/01/2022,22:37:03,47,45,10,OFF,OFF
04/01/2022,22:47:03,46,45,10,OFF,OFF
04/01/2022,22:57:03,47,45,10,OFF,OFF
04/01/2022,23:07:03,46,45,10,OFF,OFF
04/01/2022,23:17:03,46,45,10,OFF,OFF
04/01/2022,23:27:03,46,45,10,OFF,OFF
04/01/2022,23:37:03,46,45,10,OFF,OFF
04/01/2022,23:47:03,46,45,10,OFF,OFF
04/01/2022,23:57:03,45,45,10,ON,OFF
04/02/2022,00:07:03,45,45,10,ON,OFF
04/02/2022,00:17:03,46,45,10,OFF,OFF
04/02/2022,00:27:03,45,45,10,ON,OFF
04/02/2022,00:37:03,45,45,10,ON,OFF
04/02/2022,00:47:03,45,45,10,ON,OFF
04/02/2022,00:57:03,45,45,10,ON,OFF
04/02/2022,01:07:03,44,45,10,ON,OFF
04/02/2022,01:17:03,44,45,10,ON,OFF
04/02/2022,01:27:03,45,45,10,ON,OFF
04/02/2022,01:37:03,45,45,10,ON,OFF
04/02/2022,01:47:03,45,45,10,ON,OFF
04/02/2022,01:57:03,44,45,10,ON,OFF
04/02/2022,02:07:03,43,45,10,ON,OFF
04/02/2022,02:17:03,44,45,10,ON,OFF
04/02/2022,02:27:03,44,45,10,ON,OFF
04/02/2022,02:37:03,44,45,10,ON,OFF
04/02/2022,02:47:03,43,45,10,ON,OFF
04/02/2022,02:57:03,43,45,10,ON,OFF
04/02/2022,03:07:03,43,45,10,ON,OFF
04/02/2022,03:17:03,43,45,10,ON,OFF
04/02/2022,03:27:03,43,45,10,ON,OFF
04/02/2022,03:37:03,42,45,10,ON,OFF
04/02/2022,03:47:03,43,45,10,ON,OFF
04/02/2022,03:57:03,43,45,10,ON,OFF
04/02/2022,04:07:03,42,45,10,ON,OFF
04/02/2022,04:17:03,43,45,10,ON,OFF
04/02/2022,04:27:03,43,45,10,ON,OFF
04/02/2022,04:37:03,43,45,10,ON,OFF
04/02/2022,04:47:03,42,45,10,ON,OFF
04/02/2022,04:57:03,42,45,10,ON,OFF
04/02/2022,05:07:03,41,45,10,ON,OFF
04/02/2022,05:17:03,42,45,10,ON,OFF
04/02/2022,05:27:03,41,45,10,ON,OFF
04/02/2022,05:37:03,41,45,10,ON,OFF
04/02/2022,05:47:03,41,45,10,ON,OFF
04/02/2022,05:57:03,41,45,10,ON,OFF
04/02/2022,06:07:03,41,45,10,ON,OFF
04/02/2022,06:17:03,41,45,10,ON,OFF
04/02/2022,06:27:03,41,45,10,ON,OFF
04/02/2022,06:37:03,41,45,10,ON,OFF
04/02/2022,06:47:03,41,45,10,ON,OFF
04/02/2022,06:57:03,41,45,10,ON,OFF
04/02/2022,07:07:03,41,45,10,ON,OFF
04/02/2022,07:17:03,42,45,10,ON,OFF
04/02/2022,07:27:03,42,45,10,ON,OFF
04/02/2022,07:37:03,43,45,10,ON,OFF
04/02/2022,07:47:03,44,45,10,ON,OFF
04/02/2022,07:57:03,44,45,10,ON,OFF
04/02/2022,08:07:03,44,45,10,ON,OFF
04/02/2022,08:17:03,45,45,10,ON,OFF
04/02/2022,08:27:03,45,45,10,ON,OFF
04/02/2022,08:37:03,45,45,10,ON,OFF
04/02/2022,08:47:03,47,45,10,OFF,OFF
04/02/2022,08:57:03,46,45,10,OFF,OFF
04/02/2022,09:07:03,48,45,10,OFF,OFF
04/02/2022,09:17:03,49,45,10,OFF,OFF
04/02/2022,09:27:03,51,45,10,OFF,OFF
04/02/2022,09:37:03,51,45,10,OFF,OFF
04/02/2022,09:47:03,53,45,10,OFF,OFF
04/02/2022,09:57:03,53,45,10,OFF,OFF
04/02/2022,10:07:03,53,45,10,OFF,OFF
04/02/2022,10:17:03,53,45,10,OFF,OFF
04/02/2022,10:27:03,63,45,10,OFF,OFF
04/02/2022,10:37:03,67,45,10,OFF,OFF
04/02/2022,10:47:03,66,45,10,OFF,OFF
04/02/2022,10:57:03,67,45,10,OFF,OFF
04/02/2022,11:07:03,69,45,10,OFF,OFF
04/02/2022,11:17:03,66,45,10,OFF,OFF
04/02/2022,11:27:03,66,45,10,OFF,OFF
04/02/2022,11:37:03,65,45,10,OFF,OFF
04/02/2022,11:47:03,65,45,10,OFF,OFF
04/02/2022,11:57:03,65,45,10,OFF,OFF
04/02/2022,12:07:03,66,45,10,OFF,OFF
04/02/2022,12:17:03,68,45,10,OFF,OFF
04/02/2022,12:27:03,72,45,10,OFF,OFF
04/02/2022,12:37:03,69,45,10,OFF,OFF
04/02/2022,12:47:03,68,45,10,OFF,OFF
04/02/2022,12:57:03,68,45,10,OFF,OFF
04/02/2022,13:07:03,69,45,10,OFF,OFF
04/02/2022,13:17:03,70,45,10,OFF,OFF
04/02/2022,13:27:03,70,45,10,OFF,OFF
04/02/2022,13:37:03,72,45,10,OFF,OFF
04/02/2022,13:47:03,78,45,10,OFF,OFF
04/02/2022,13:57:03,78,45,10,OFF,OFF
04/02/2022,14:07:03,80,45,10,OFF,OFF
04/02/2022,14:17:03,81,45,10,OFF,OFF
04/02/2022,14:27:03,80,45,10,OFF,OFF
04/02/2022,14:37:03,83,45,10,OFF,OFF
04/02/2022,14:47:03,82,45,10,OFF,OFF
04/02/2022,14:57:03,81,45,10,OFF,OFF
04/02/2022,15:07:03,83,45,10,OFF,OFF
04/02/2022,15:17:03,80,45,10,OFF,OFF
04/02/2022,15:27:03,81,45,10,OFF,OFF
04/02/2022,15:37:03,83,45,10,OFF,OFF
04/02/2022,15:47:03,81,45,10,OFF,OFF
04/02/2022,15:57:03,81,45,10,OFF,OFF
04/02/2022,16:07:03,82,45,10,OFF,OFF
04/02/2022,16:17:03,82,45,10,OFF,OFF
04/02/2022,16:27:03,80,45,10,OFF,OFF
04/02/2022,16:37:03,82,45,10,OFF,OFF
04/02/2022,16:47:03,82,45,10,OFF,OFF
04/02/2022,16:57:03,79,45,10,OFF,OFF
04/02/2022,17:07:03,80,45,10,OFF,OFF
04/02/2022,17:17:03,79,45,10,OFF,OFF
04/02/2022,17:27:03,76,45,10,OFF,OFF
04/02/2022,17:37:03,75,45,10,OFF,OFF
04/02/2022,17:47:03,74,45,10,OFF,OFF
04/02/2022,17:57:03,73,45,10,OFF,OFF
04/02/2022,18:07:03,75,45,10,OFF,OFF
04/02/2022,18:17:03,74,45,10,OFF,OFF
04/02/2022,18:27:03,71,45,10,OFF,OFF
04/02/2022,18:37:03,64,45,10,OFF,OFF
04/02/2022,18:47:03,61,45,10,OFF,OFF
04/02/2022,18:57:03,60,45,10,OFF,OFF
04/02/2022,19:07:03,59,45,10,OFF,OFF
04/02/2022,19:17:03,57,45,10,OFF,OFF
04/02/2022,19:27:03,56,45,10,OFF,OFF
04/02/2022,19:37:03,56,45,10,OFF,OFF
04/02/2022,19:47:04,55,45,10,OFF,OFF
04/02/2022,19:57:04,54,45,10,OFF,OFF
04/02/2022,20:07:04,53,45,10,OFF,OFF
04/02/2022,20:17:04,53,45,10,OFF,OFF
04/02/2022,20:27:04,52,45,10,OFF,OFF
04/02/2022,20:37:04,52,45,10,OFF,OFF
04/02/2022,20:47:04,52,45,10,OFF,OFF
04/02/2022,20:57:04,51,45,10,OFF,OFF
04/02/2022,21:07:04,50,45,10,OFF,OFF
04/02/2022,21:17:04,50,45,10,OFF,OFF
04/02/2022,21:27:04,50,45,10,OFF,OFF
04/02/2022,21:37:04,49,45,10,OFF,OFF
04/02/2022,21:47:04,49,45,10,OFF,OFF
04/02/2022,21:57:04,49,45,10,OFF,OFF
04/02/2022,22:07:04,49,45,10,OFF,OFF
04/02/2022,22:17:04,48,45,10,OFF,OFF
04/02/2022,22:27:04,48,45,10,OFF,OFF
04/02/2022,22:37:04,48,45,10,OFF,OFF
04/02/2022,22:47:04,48,45,10,OFF,OFF
04/02/2022,22:57:04,48,45,10,OFF,OFF
04/02/2022,23:07:04,48,45,10,OFF,OFF
04/02/2022,23:17:04,47,45,10,OFF,OFF
04/02/2022,23:27:04,47,45,10,OFF,OFF
04/02/2022,23:37:04,47,45,10,OFF,OFF
04/02/2022,23:47:04,47,45,10,OFF,OFF
04/02/2022,23:57:04,48,45,10,OFF,OFF
04/03/2022,00:07:04,48,45,10,OFF,OFF
04/03/2022,00:17:04,47,45,10,OFF,OFF
04/03/2022,00:27:04,47,45,10,OFF,OFF
04/03/2022,00:37:04,46,45,10,OFF,OFF
04/03/2022,00:47:04,46,45,10,OFF,OFF
04/03/2022,00:57:04,46,45,10,OFF,OFF
04/03/2022,01:07:04,46,45,10,OFF,OFF
04/03/2022,01:17:04,46,45,10,OFF,OFF
04/03/2022,01:27:04,46,45,10,OFF,OFF
04/03/2022,01:37:05,46,45,10,OFF,OFF
04/03/2022,01:47:05,45,45,10,ON,OFF
04/03/2022,01:57:05,45,45,10,ON,OFF
04/03/2022,02:07:05,45,45,10,ON,OFF
04/03/2022,02:17:05,45,45,10,ON,OFF
04/03/2022,02:27:05,46,45,10,OFF,OFF
04/03/2022,02:37:05,45,45,10,ON,OFF
04/03/2022,02:47:05,45,45,10,ON,OFF
04/03/2022,02:57:05,45,45,10,ON,OFF
04/03/2022,03:07:05,45,45,10,ON,OFF
04/03/2022,03:17:05,44,45,10,ON,OFF
04/03/2022,03:27:05,44,45,10,ON,OFF
04/03/2022,03:37:05,45,45,10,ON,OFF
04/03/2022,03:47:05,45,45,10,ON,OFF
04/03/2022,03:57:05,45,45,10,ON,OFF
04/03/2022,04:07:05,45,45,10,ON,OFF
