Date,Time,Avocado Tree Temp,Avocado Tree Set Point,Avocado Tree Range,Avocado Tree Output A,Avocado Tree Output B,

03/07/2022,19:49:24,48,45,10,OFF,OFF
03/07/2022,19:49:29,48,45,10,OFF,OFF
03/07/2022,19:49:34,48,45,10,OFF,OFF
03/07/2022,19:49:39,48,45,10,OFF,OFF
03/07/2022,19:49:44,48,45,10,OFF,OFF
03/07/2022,19:49:49,48,45,10,OFF,OFF

03/07/2022,20:01:38,46,45,10,OFF,OFF
03/07/2022,20:11:38,46,45,10,OFF,OFF
03/07/2022,20:21:38,46,45,10,OFF,OFF
03/07/2022,20:31:38,46,45,10,OFF,OFF
03/07/2022,20:41:38,46,45,10,OFF,OFF
03/07/2022,20:51:38,45,45,10,ON,OFF
03/07/2022,21:01:38,45,45,10,ON,OFF
03/07/2022,21:11:38,45,45,10,ON,OFF
03/07/2022,21:21:38,44,45,10,ON,OFF
03/07/2022,21:31:38,44,45,10,ON,OFF
03/07/2022,21:41:38,44,45,10,ON,OFF
03/07/2022,21:51:38,44,45,10,ON,OFF

